"Name","ID","DisplayName","Group","Enabled","Profile","Platform","Direction","Action","EdgeTraversalPolicy","LSM","PrimaryStatus","Status","EnforcementStatus","PolicyStoreSourceType","Caption","Description","ElementName","InstanceID","CommonName","PolicyKeywords","PolicyDecisionStrategy","PolicyRoles","ConditionListType","CreationClassName","ExecutionStrategy","Mandatory","PolicyRuleName","Priority","RuleUsage","SequencedActions","SystemCreationClassName","SystemName","DisplayGroup","LocalOnlyMapping","LooseSourceMapping","Owner","Platforms","PolicyStoreSource","Profiles","RuleGroup","StatusCode","PSComputerName"
"MDNS-In-UDP-Private-Active","MDNS-In-UDP-Private-Active","mDNS (UDP-In)","@%SystemRoot%\system32\firewallapi.dll,-37302","True","Private","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for mDNS traffic [UDP]","@%SystemRoot%\system32\firewallapi.dll,-37303","MDNS-In-UDP-Private-Active",,,"2",,"3","MSFT|FW|FirewallRule|MDNS-In-UDP-Private-Active","2",,"",,,"3","","","mDNS","False","False",,"System.String[]","PersistentStore","2","@%SystemRoot%\system32\firewallapi.dll,-37302","65536",
"MDNS-In-UDP-Domain-Active","MDNS-In-UDP-Domain-Active","mDNS (UDP-In)","@%SystemRoot%\system32\firewallapi.dll,-37302","True","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for mDNS traffic [UDP]","@%SystemRoot%\system32\firewallapi.dll,-37303","MDNS-In-UDP-Domain-Active",,,"2",,"3","MSFT|FW|FirewallRule|MDNS-In-UDP-Domain-Active","2",,"",,,"3","","","mDNS","False","False",,"System.String[]","PersistentStore","1","@%SystemRoot%\system32\firewallapi.dll,-37302","65536",
"MDNS-In-UDP-Public-Active","MDNS-In-UDP-Public-Active","mDNS (UDP-In)","@%SystemRoot%\system32\firewallapi.dll,-37302","True","Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for mDNS traffic [UDP]","@%SystemRoot%\system32\firewallapi.dll,-37303","MDNS-In-UDP-Public-Active",,,"2",,"3","MSFT|FW|FirewallRule|MDNS-In-UDP-Public-Active","2",,"",,,"3","","","mDNS","False","False",,"System.String[]","PersistentStore","4","@%SystemRoot%\system32\firewallapi.dll,-37302","65536",
"MDNS-Out-UDP-Private-Active","MDNS-Out-UDP-Private-Active","mDNS (UDP-Out)","@%SystemRoot%\system32\firewallapi.dll,-37302","True","Private","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for mDNS traffic [UDP]","@%SystemRoot%\system32\firewallapi.dll,-37305","MDNS-Out-UDP-Private-Active",,,"2",,"3","MSFT|FW|FirewallRule|MDNS-Out-UDP-Private-Active","2",,"",,,"3","","","mDNS","False","False",,"System.String[]","PersistentStore","2","@%SystemRoot%\system32\firewallapi.dll,-37302","65536",
"MDNS-Out-UDP-Domain-Active","MDNS-Out-UDP-Domain-Active","mDNS (UDP-Out)","@%SystemRoot%\system32\firewallapi.dll,-37302","True","Domain","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for mDNS traffic [UDP]","@%SystemRoot%\system32\firewallapi.dll,-37305","MDNS-Out-UDP-Domain-Active",,,"2",,"3","MSFT|FW|FirewallRule|MDNS-Out-UDP-Domain-Active","2",,"",,,"3","","","mDNS","False","False",,"System.String[]","PersistentStore","1","@%SystemRoot%\system32\firewallapi.dll,-37302","65536",
"MDNS-Out-UDP-Public-Active","MDNS-Out-UDP-Public-Active","mDNS (UDP-Out)","@%SystemRoot%\system32\firewallapi.dll,-37302","True","Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for mDNS traffic [UDP]","@%SystemRoot%\system32\firewallapi.dll,-37305","MDNS-Out-UDP-Public-Active",,,"2",,"3","MSFT|FW|FirewallRule|MDNS-Out-UDP-Public-Active","2",,"",,,"3","","","mDNS","False","False",,"System.String[]","PersistentStore","4","@%SystemRoot%\system32\firewallapi.dll,-37302","65536",
"RemoteFwAdmin-In-TCP","RemoteFwAdmin-In-TCP","Windows Defender Firewall Remote Management (RPC)","@FirewallAPI.dll,-30002","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Defender Firewall to be remotely managed via RPC/TCP.","@FirewallAPI.dll,-30003","RemoteFwAdmin-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|RemoteFwAdmin-In-TCP","2",,"",,,"3","","","Windows Defender Firewall Remote Management","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-30002","65536",
"RemoteFwAdmin-RPCSS-In-TCP","RemoteFwAdmin-RPCSS-In-TCP","Windows Defender Firewall Remote Management (RPC-EPMAP)","@FirewallAPI.dll,-30002","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the RPCSS service to allow RPC/TCP traffic for the Windows Defender Firewall.","@FirewallAPI.dll,-30007","RemoteFwAdmin-RPCSS-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|RemoteFwAdmin-RPCSS-In-TCP","2",,"",,,"3","","","Windows Defender Firewall Remote Management","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-30002","65536",
"WMI-RPCSS-In-TCP","WMI-RPCSS-In-TCP","Windows Management Instrumentation (DCOM-In)","@FirewallAPI.dll,-34251","True","Domain, Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule to allow DCOM traffic for remote Windows Management Instrumentation. [TCP 135]","@FirewallAPI.dll,-34252","WMI-RPCSS-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WMI-RPCSS-In-TCP","2",,"",,,"3","","","Windows Management Instrumentation (WMI)","False","False",,"System.String[]","PersistentStore","7","@FirewallAPI.dll,-34251","65536",
"WMI-WINMGMT-In-TCP","WMI-WINMGMT-In-TCP","Windows Management Instrumentation (WMI-In)","@FirewallAPI.dll,-34251","True","Domain, Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule to allow WMI traffic for remote Windows Management Instrumentation. [TCP]","@FirewallAPI.dll,-34254","WMI-WINMGMT-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WMI-WINMGMT-In-TCP","2",,"",,,"3","","","Windows Management Instrumentation (WMI)","False","False",,"System.String[]","PersistentStore","7","@FirewallAPI.dll,-34251","65536",
"WMI-WINMGMT-Out-TCP","WMI-WINMGMT-Out-TCP","Windows Management Instrumentation (WMI-Out)","@FirewallAPI.dll,-34251","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule to allow WMI traffic for remote Windows Management Instrumentation. [TCP]","@FirewallAPI.dll,-34258","WMI-WINMGMT-Out-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WMI-WINMGMT-Out-TCP","2",,"",,,"3","","","Windows Management Instrumentation (WMI)","False","False",,"System.String[]","PersistentStore","7","@FirewallAPI.dll,-34251","65536",
"WMI-ASYNC-In-TCP","WMI-ASYNC-In-TCP","Windows Management Instrumentation (ASync-In)","@FirewallAPI.dll,-34251","True","Domain, Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule to allow Asynchronous WMI traffic for remote Windows Management Instrumentation. [TCP]","@FirewallAPI.dll,-34256","WMI-ASYNC-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WMI-ASYNC-In-TCP","2",,"",,,"3","","","Windows Management Instrumentation (WMI)","False","False",,"System.String[]","PersistentStore","7","@FirewallAPI.dll,-34251","65536",
"WMP-In-UDP-x86","WMP-In-UDP-x86","Windows Media Player x86 (UDP-In)","@FirewallAPI.dll,-31002","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for Windows Media Player to allow UDP Media Streaming. [UDP]","@FirewallAPI.dll,-31023","WMP-In-UDP-x86",,,"2",,"3","MSFT|FW|FirewallRule|WMP-In-UDP-x86","2",,"",,,"3","","","Windows Media Player","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-31002","65536",
"WMP-Out-UDP-x86","WMP-Out-UDP-x86","Windows Media Player x86 (UDP-Out)","@FirewallAPI.dll,-31002","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for Windows Media Player to allow UDP Media Streaming. [UDP]","@FirewallAPI.dll,-31024","WMP-Out-UDP-x86",,,"2",,"3","MSFT|FW|FirewallRule|WMP-Out-UDP-x86","2",,"",,,"3","","","Windows Media Player","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-31002","65536",
"WMP-Out-TCP-x86","WMP-Out-TCP-x86","Windows Media Player x86 (TCP-Out)","@FirewallAPI.dll,-31002","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for Windows Media Player to allow TCP/HTTP Media Streaming. [TCP]","@FirewallAPI.dll,-31025","WMP-Out-TCP-x86",,,"2",,"3","MSFT|FW|FirewallRule|WMP-Out-TCP-x86","2",,"",,,"3","","","Windows Media Player","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-31002","65536",
"WMP-In-UDP","WMP-In-UDP","Windows Media Player (UDP-In)","@FirewallAPI.dll,-31002","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for Windows Media Player to allow UDP Media Streaming. [UDP]","@FirewallAPI.dll,-31003","WMP-In-UDP",,,"2",,"3","MSFT|FW|FirewallRule|WMP-In-UDP","2",,"",,,"3","","","Windows Media Player","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-31002","65536",
"WMP-Out-UDP","WMP-Out-UDP","Windows Media Player (UDP-Out)","@FirewallAPI.dll,-31002","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for Windows Media Player to allow UDP Media Streaming. [UDP]","@FirewallAPI.dll,-31007","WMP-Out-UDP",,,"2",,"3","MSFT|FW|FirewallRule|WMP-Out-UDP","2",,"",,,"3","","","Windows Media Player","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-31002","65536",
"WMP-Out-TCP","WMP-Out-TCP","Windows Media Player (TCP-Out)","@FirewallAPI.dll,-31002","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for Windows Media Player to allow TCP/HTTP Media Streaming. [TCP]","@FirewallAPI.dll,-31011","WMP-Out-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WMP-Out-TCP","2",,"",,,"3","","","Windows Media Player","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-31002","65536",
"WMPNSS-QWave-In-UDP-NoScope","WMPNSS-QWave-In-UDP-NoScope","Windows Media Player Network Sharing Service (qWave-UDP-In)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Media Player Network Sharing Service to allow use of the Quality Windows Audio Video Experience Service. [UDP 2177]","@FirewallAPI.dll,-31253","WMPNSS-QWave-In-UDP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-QWave-In-UDP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-QWave-Out-UDP-NoScope","WMPNSS-QWave-Out-UDP-NoScope","Windows Media Player Network Sharing Service (qWave-UDP-Out)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Windows Media Player Network Sharing Service to allow use of the Quality Windows Audio Video Experience Service. [UDP 2177]","@FirewallAPI.dll,-31257","WMPNSS-QWave-Out-UDP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-QWave-Out-UDP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-QWave-In-TCP-NoScope","WMPNSS-QWave-In-TCP-NoScope","Windows Media Player Network Sharing Service (qWave-TCP-In)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Media Player Network Sharing Service to allow use of the Quality Windows Audio Video Experience Service. [TCP 2177]","@FirewallAPI.dll,-31261","WMPNSS-QWave-In-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-QWave-In-TCP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-QWave-Out-TCP-NoScope","WMPNSS-QWave-Out-TCP-NoScope","Windows Media Player Network Sharing Service (qWave-TCP-Out)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Windows Media Player Network Sharing Service to allow use of the Quality Windows Audio Video Experience Service. [TCP 2177]","@FirewallAPI.dll,-31265","WMPNSS-QWave-Out-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-QWave-Out-TCP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-HTTPSTR-In-TCP-NoScope","WMPNSS-HTTPSTR-In-TCP-NoScope","Windows Media Player Network Sharing Service (HTTP-Streaming-In)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Media Player Network Sharing Service to allow HTTP Media Streaming. [TCP 10243]","@FirewallAPI.dll,-31285","WMPNSS-HTTPSTR-In-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-HTTPSTR-In-TCP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-HTTPSTR-Out-TCP-NoScope","WMPNSS-HTTPSTR-Out-TCP-NoScope","Windows Media Player Network Sharing Service (HTTP-Streaming-Out)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Windows Media Player Network Sharing Service to allow HTTP Media Streaming. [TCP 10243]","@FirewallAPI.dll,-31289","WMPNSS-HTTPSTR-Out-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-HTTPSTR-Out-TCP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-WMP-In-UDP-NoScope","WMPNSS-WMP-In-UDP-NoScope","Windows Media Player Network Sharing Service (Streaming-UDP-In)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for Windows Media Player to allow UDP Media Streaming. [UDP]","@FirewallAPI.dll,-31293","WMPNSS-WMP-In-UDP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-WMP-In-UDP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-WMP-Out-UDP-NoScope","WMPNSS-WMP-Out-UDP-NoScope","Windows Media Player Network Sharing Service (Streaming-UDP-Out)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for Windows Media Player to allow UDP Media Streaming. [UDP]","@FirewallAPI.dll,-31297","WMPNSS-WMP-Out-UDP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-WMP-Out-UDP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-WMP-Out-TCP-NoScope","WMPNSS-WMP-Out-TCP-NoScope","Windows Media Player Network Sharing Service (Streaming-TCP-Out)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for Windows Media Player to allow TCP/HTTP Media Streaming. [TCP]","@FirewallAPI.dll,-31301","WMPNSS-WMP-Out-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-WMP-Out-TCP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-In-UDP-NoScope","WMPNSS-In-UDP-NoScope","Windows Media Player Network Sharing Service (UDP-In)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Media Player Network Sharing Service to allow sharing traffic. [UDP]","@FirewallAPI.dll,-31305","WMPNSS-In-UDP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-In-UDP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-Out-UDP-NoScope","WMPNSS-Out-UDP-NoScope","Windows Media Player Network Sharing Service (UDP-Out)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Windows Media Player Network Sharing Service to allow sharing traffic. [UDP]","@FirewallAPI.dll,-31309","WMPNSS-Out-UDP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-Out-UDP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-In-TCP-NoScope","WMPNSS-In-TCP-NoScope","Windows Media Player Network Sharing Service (TCP-In)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Media Player Network Sharing Service to allow sharing traffic. [TCP]","@FirewallAPI.dll,-31313","WMPNSS-In-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-In-TCP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-Out-TCP-NoScope","WMPNSS-Out-TCP-NoScope","Windows Media Player Network Sharing Service (TCP-Out)","@FirewallAPI.dll,-31252","False","Domain","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Windows Media Player Network Sharing Service to allow sharing traffic. [TCP]","@FirewallAPI.dll,-31317","WMPNSS-Out-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-Out-TCP-NoScope","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-31252","65536",
"WMPNSS-QWave-In-UDP","WMPNSS-QWave-In-UDP","Windows Media Player Network Sharing Service (qWave-UDP-In)","@FirewallAPI.dll,-31252","False","Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Media Player Network Sharing Service to allow use of the Quality Windows Audio Video Experience Service. [UDP 2177]","@FirewallAPI.dll,-31253","WMPNSS-QWave-In-UDP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-QWave-In-UDP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-31252","65536",
"WMPNSS-QWave-Out-UDP","WMPNSS-QWave-Out-UDP","Windows Media Player Network Sharing Service (qWave-UDP-Out)","@FirewallAPI.dll,-31252","False","Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Windows Media Player Network Sharing Service to allow use of the Quality Windows Audio Video Experience Service. [UDP 2177]","@FirewallAPI.dll,-31257","WMPNSS-QWave-Out-UDP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-QWave-Out-UDP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-31252","65536",
"WMPNSS-QWave-In-TCP","WMPNSS-QWave-In-TCP","Windows Media Player Network Sharing Service (qWave-TCP-In)","@FirewallAPI.dll,-31252","False","Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Media Player Network Sharing Service to allow use of the Quality Windows Audio Video Experience Service. [TCP 2177]","@FirewallAPI.dll,-31261","WMPNSS-QWave-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-QWave-In-TCP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-31252","65536",
"WMPNSS-QWave-Out-TCP","WMPNSS-QWave-Out-TCP","Windows Media Player Network Sharing Service (qWave-TCP-Out)","@FirewallAPI.dll,-31252","False","Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Windows Media Player Network Sharing Service to allow use of the Quality Windows Audio Video Experience Service. [TCP 2177]","@FirewallAPI.dll,-31265","WMPNSS-QWave-Out-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-QWave-Out-TCP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-31252","65536",
"WMPNSS-SSDPSrv-In-UDP","WMPNSS-SSDPSrv-In-UDP","Windows Media Player Network Sharing Service (SSDP-In)","@FirewallAPI.dll,-31252","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Media Player Network Sharing Service to allow use of the Simple Service Discovery Protocol. [UDP 1900]","@FirewallAPI.dll,-31269","WMPNSS-SSDPSrv-In-UDP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-SSDPSrv-In-UDP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-31252","65536",
"WMPNSS-SSDPSrv-Out-UDP","WMPNSS-SSDPSrv-Out-UDP","Windows Media Player Network Sharing Service (SSDP-Out)","@FirewallAPI.dll,-31252","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Windows Media Player Network Sharing Service to allow use of the Simple Service Discovery Protocol. [UDP 1900]","@FirewallAPI.dll,-31273","WMPNSS-SSDPSrv-Out-UDP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-SSDPSrv-Out-UDP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-31252","65536",
"WMPNSS-UPnPHost-In-TCP","WMPNSS-UPnPHost-In-TCP","Windows Media Player Network Sharing Service (UPnP-In)","@FirewallAPI.dll,-31252","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Media Player Network Sharing Service to allow use of Universal Plug and Play. [TCP 2869]","@FirewallAPI.dll,-31277","WMPNSS-UPnPHost-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-UPnPHost-In-TCP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-31252","65536",
"WMPNSS-UPnPHost-Out-TCP","WMPNSS-UPnPHost-Out-TCP","Windows Media Player Network Sharing Service (UPnP-Out)","@FirewallAPI.dll,-31252","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Windows Media Player Network Sharing Service to allow use of Universal Plug and Play. [TCP]","@FirewallAPI.dll,-31281","WMPNSS-UPnPHost-Out-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-UPnPHost-Out-TCP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-31252","65536",
"WMPNSS-HTTPSTR-In-TCP","WMPNSS-HTTPSTR-In-TCP","Windows Media Player Network Sharing Service (HTTP-Streaming-In)","@FirewallAPI.dll,-31252","False","Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Media Player Network Sharing Service to allow HTTP Media Streaming. [TCP 10243]","@FirewallAPI.dll,-31285","WMPNSS-HTTPSTR-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-HTTPSTR-In-TCP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-31252","65536",
"WMPNSS-HTTPSTR-Out-TCP","WMPNSS-HTTPSTR-Out-TCP","Windows Media Player Network Sharing Service (HTTP-Streaming-Out)","@FirewallAPI.dll,-31252","False","Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Windows Media Player Network Sharing Service to allow HTTP Media Streaming. [TCP 10243]","@FirewallAPI.dll,-31289","WMPNSS-HTTPSTR-Out-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-HTTPSTR-Out-TCP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-31252","65536",
"WMPNSS-WMP-In-UDP","WMPNSS-WMP-In-UDP","Windows Media Player Network Sharing Service (Streaming-UDP-In)","@FirewallAPI.dll,-31252","False","Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for Windows Media Player to allow UDP Media Streaming. [UDP]","@FirewallAPI.dll,-31293","WMPNSS-WMP-In-UDP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-WMP-In-UDP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-31252","65536",
